1	-999	1	1	1	1	1
1	480.544999998529	1	1	2	3	1
1	515.299999970011	1	1	1	2	1
1	636.630000022706	1	1	1	2	1
1	649.81999999145	1	1	2	4	1
1	447.269999946002	1	1	1	4	1
1	454.389999969862	1	1	1	1	1
1	631.234999978915	-1	1	1	2	1
2	568.999999999988	1	1	2	2	1
2	506	1	1	2	2	1
2	-999	1	1	2	2	2
2	651.00000000001	1	1	2	2	2
2	571.000000000026	1	1	2	3	2
2	766.999999999996	1	1	2	2	1
2	608.000000000004	-1	1	1	6	1
2	716.000000000008	1	1	1	1	1
2	581.999999999994	1	1	1	9	1
2	734.999999999957	1	1	1	1	2
2	464.999999999975	1	1	2	2	2
2	460.000000000036	1	1	1	1	1
2	720.000000000027	1	1	2	9	1
2	588.999999999999	1	1	2	2	1
2	667.00000000003	1	1	1	7	1
2	-999	1	1	1	1	1
2	600.999999999999	1	1	1	3	1
2	615.000000000009	1	1	1	2	1
2	562.999999999988	1	1	2	8	1
2	586.000000000013	1	1	1	1	2
2	543.000000000006	1	1	2	7	1
2	468.000000000018	1	1	2	4	1
2	446.000000000026	1	1	1	2	1
2	480.999999999995	1	1	2	2	2
2	674.000000000035	1	1	1	1	1
2	477.999999999952	1	1	2	4	1
2	788.000000000011	1	1	2	4	2
2	477.000000000032	1	1	2	2	1
2	574.999999999989	1	1	2	2	2
2	549.999999999955	1	1	2	4	2
2	691.000000000031	1	1	1	1	1
2	404.999999999973	1	1	2	6	1
2	797.000000000025	1	1	1	1	1
2	520.999999999958	1	1	1	3	2
2	570.00000000005	-1	1	2	1	1
2	510.999999999967	-1	1	1	3	1
2	456.999999999994	1	1	1	2	1
2	490.999999999985	1	1	1	6	1
2	542.00000000003	1	1	1	3	2
2	602.999999999952	1	1	1	5	2
2	519.999999999982	1	1	1	1	1
2	549.000000000092	1	1	1	1	2
2	635.999999999967	1	1	2	5	1
2	585.000000000036	-1	1	2	1	2
2	572.999999999979	-1	1	2	1	1
2	562.000000000012	-1	1	2	1	1
2	624.000000000024	1	1	1	5	1
2	459.999999999923	1	1	1	1	2
2	649.999999999977	1	1	1	1	1
2	587.999999999965	1	1	2	5	2
2	737.00000000008	1	1	2	2	1
2	587.999999999965	-1	1	2	2	1
2	778.00000000002	1	1	2	2	1
2	451.000000000022	1	1	1	2	1
2	443.99999999996	1	1	2	5	1
2	-999	1	1	2	4	1
2	562.999999999988	1	1	1	3	1
2	806.00000000004	1	1	1	1	1
2	559.000000000083	1	1	1	1	2
2	490.000000000009	1	1	2	6	1
2	545.999999999935	1	1	2	2	1
2	508.000000000038	1	1	1	1	1
2	579.999999999927	1	1	1	1	1
2	681.00000000004	1	1	2	2	1
2	538.000000000011	1	1	2	9	1
2	682.999999999993	-1	1	2	1	2
2	-999	1	1	2	5	1
2	627.999999999929	1	1	2	2	2
2	546.000000000049	1	1	2	5	2
2	451.000000000022	1	1	1	1	1
2	506.999999999948	1	1	2	3	1
2	434.000000000083	1	1	1	1	1
2	442.999999999984	1	1	1	1	1
2	498.000000000047	1	1	1	4	1
2	469.999999999914	1	1	2	3	1
2	479.999999999905	1	1	1	1	2
2	433.999999999969	1	1	1	1	2
2	436.000000000035	-1	1	2	1	2
2	433.999999999969	1	1	1	1	1
2	553.999999999974	1	1	2	2	1
2	432.000000000016	-1	1	1	4	2
2	556.00000000004	1	1	2	1	2
2	417.00000000003	1	1	2	2	2
2	601.999999999975	1	1	2	2	1
2	570.999999999913	1	1	1	1	1
2	471.99999999998	1	1	1	3	1
2	647.999999999911	1	1	2	2	1
2	623.000000000047	1	1	1	1	2
2	549.999999999955	1	1	2	3	1
2	597.999999999956	1	1	1	1	1
2	723.000000000184	1	1	1	3	1
2	482.999999999947	1	1	1	3	1
2	491.999999999962	1	1	2	2	2
2	403.00000000002	1	1	2	2	1
2	411.000000000058	1	1	2	3	2
2	696.00000000014	1	1	2	1	1
2	394.999999999982	1	1	1	2	1
2	-999	1	1	1	1	2
2	552.999999999884	1	1	1	3	2
2	596.000000000004	1	1	2	5	1
3	686.164999999164	1	1	1	1	1
3	482.555000002321	1	1	2	7	1
3	885.054999998829	1	1	2	2	1
3	419.794999997919	1	1	1	1	1
3	668.614999998738	1	1	2	4	2
3	401.654999997902	1	1	1	1	2
3	577.274999999702	1	1	2	8	1
3	-999	1	1	1	1	2
3	592.809999998224	1	1	2	3	1
3	719.509999999048	1	1	1	1	1
3	716.879999999946	1	1	2	3	1
3	682.024999998305	1	1	2	4	1
3	-999	1	1	2	6	2
3	703.555000000051	1	1	1	4	1
3	782.235000002458	1	1	1	1	1
3	450.404999999648	1	1	2	4	1
3	380.764999998121	1	1	2	2	1
3	-999	1	1	1	1	2
3	369.910000001141	1	1	2	4	2
3	609.629999999015	-1	1	2	1	1
3	515.789999997764	1	1	1	7	2
3	1102.83999999967	1	1	1	1	2
3	532.060000001309	1	1	2	6	1
3	816.750000001718	1	1	1	1	2
3	851.875000000177	-1	1	2	2	1
3	783.609999998589	1	1	1	1	1
3	567.414999997709	1	1	2	6	1
3	-999	1	1	1	3	1
3	1065.71000000258	1	1	2	8	1
3	564.920000000598	1	1	2	2	1
3	864.779999999996	1	1	1	1	2
3	522.564999999418	-1	1	1	5	1
3	981.724999997709	1	1	1	1	1
3	1148.11499999985	-1	1	1	3	1
3	549.03499999989	1	1	2	5	2
3	666.085000000862	1	1	2	5	1
3	598.309999997696	1	1	2	2	1
3	-999	1	1	1	1	2
3	596.420000001672	-1	1	2	7	2
3	466.205000000627	1	1	2	4	1
3	482.734999997774	1	1	2	2	1
3	665.560000001278	1	1	1	1	1
3	781.399999999962	1	1	1	1	1
3	602.380000000267	1	1	2	5	2
3	-999	-1	1	2	1	1
3	-999	1	1	1	7	2
3	549.774999999499	-1	1	2	1	1
3	582.660000000033	1	1	1	1	1
3	453.734999999142	1	1	2	2	1
3	615.460000000894	1	1	1	1	2
3	-999	1	1	1	1	2
3	915.690000001632	1	1	2	7	1
3	-999	1	1	2	1	1
3	735.710000000722	1	1	2	4	1
3	582.169999997745	1	1	2	2	2
3	-999	1	1	2	2	1
3	514.800000000832	1	1	2	2	1
3	498.615000000314	-1	1	1	14	1
3	573.349999998641	1	1	2	3	2
3	-999	1	1	2	8	2
3	-999	1	1	1	1	1
3	415.01000000062	1	1	1	2	1
3	514.339999997787	1	1	2	8	2
3	-999	1	1	2	4	1
3	-999	1	1	2	2	1
3	883.390000002692	1	1	2	2	1
3	434.699999997974	1	1	1	1	1
3	552.004999997621	1	1	2	4	2
3	464.380000001256	1	1	2	4	2
3	845.699999998033	1	1	2	2	1
3	375.735000001328	1	1	1	1	1
3	-999	1	1	1	7	1
3	531.520000000341	1	1	2	2	1
3	663.580000000252	1	1	2	2	2
3	815.654999998287	1	1	2	2	1
3	448.834999999121	1	1	2	4	2
3	857.049999998821	1	1	2	2	2
3	-999	1	1	1	1	2
3	743.955000001733	-1	1	1	3	2
3	462.780000001658	1	1	1	3	2
3	764.589999998861	1	1	1	1	2
3	477.514999998675	1	1	2	2	1
3	648.580000000948	1	1	2	3	1
3	445.370000001276	1	1	1	1	1
3	641.824999998789	1	1	1	7	1
3	-999	1	1	1	2	1
3	664.390000001731	1	1	1	1	1
3	513.085000002548	1	1	2	3	1
3	510.930000000371	1	1	1	1	1
3	1113.40500000006	1	1	2	3	1
3	-999	1	1	2	3	1
3	512.489999997342	1	1	1	4	1
3	393.695000002253	1	1	1	1	2
3	709.13500000097	1	1	1	2	1
3	548.240000000078	-1	1	2	1	1
3	631.76999999996	1	1	2	10	1
3	397.710000001098	1	1	1	3	1
3	1110.5750000022	1	1	2	3	1
3	725.664999998116	1	1	1	2	2
3	625.359999997954	1	1	1	1	2
4	583.244999987073	1	1	2	2	1
4	615.955000015674	1	1	2	4	1
4	668.034999980591	1	1	1	1	1
4	1172.61499998858	1	1	2	5	1
4	514.675000013085	1	1	2	2	1
4	651.845000014873	1	1	1	1	1
4	900.549999991199	-1	1	2	8	2
4	532.684999983758	1	1	2	3	1
4	600.204999995185	1	1	1	1	1
4	566.735000000335	-1	1	1	7	1
4	695.555000012973	1	1	2	2	1
4	734.694999991916	1	1	1	1	1
4	784.784999996191	1	1	1	1	1
4	-999	1	1	1	6	2
4	634.765000024345	1	1	1	1	1
4	514.415000012377	1	1	1	1	1
4	732.084999996005	1	1	2	2	2
4	683.110000012675	1	1	1	1	1
4	534.629999980098	1	1	1	1	2
4	719.739999971353	1	1	1	1	2
4	815.509999985807	1	1	1	1	2
4	884.470000019064	1	1	2	9	2
4	616.82500000461	1	1	1	1	2
4	651.29499998875	1	1	1	1	1
4	633.255000022473	1	1	1	1	2
4	598.935000016354	1	1	2	7	2
4	567.784999992	1	1	2	3	2
4	714.065000007395	1	1	1	1	1
4	1115.3050000139	1	1	1	1	1
4	800.770000001648	1	1	1	3	1
4	700.855000002775	1	1	1	1	1
4	599.110000010114	1	1	1	1	1
4	-999	1	1	1	6	1
4	765.969999978552	1	1	1	2	2
4	795.849999994971	1	1	1	1	1
4	962.544999987585	-1	1	1	3	1
4	-999	1	1	1	1	1
4	856.590000010328	1	1	1	4	1
4	647.72500001709	-1	1	2	1	1
4	597.669999988284	1	1	1	1	1
4	479.985000012675	1	1	1	1	2
4	712.375000002794	1	1	2	3	1
4	788.32500000135	1	1	1	1	2
4	594.710000004852	1	1	2	1	1
4	635.034999984782	1	1	1	1	1
4	681.705000024522	1	1	2	3	1
4	984.995000006165	1	1	1	1	2
4	790.520000009565	1	1	1	7	2
4	595.460000011371	1	1	2	1	1
4	642.740000010235	1	1	2	3	1
4	-999	1	1	2	3	2
4	761.059999989811	1	1	1	2	1
4	621.320000005653	1	1	1	1	2
4	462.995000008959	1	1	1	2	1
4	823.034999979427	1	1	1	6	2
4	617.10000000312	1	1	2	6	1
4	-999	1	1	2	3	1
4	705.295000021579	1	1	1	1	2
4	-999	1	1	2	2	2
4	680.72000000393	1	1	2	2	1
4	943.499999993946	1	1	1	1	2
4	1140.8400000073	1	1	2	3	2
4	640.834999998333	1	1	1	1	2
4	729.024999978719	1	1	2	4	2
4	589.624999993248	1	1	2	4	2
4	911.430000007385	1	1	1	3	1
4	1011.599999998	1	1	2	3	1
4	1031.94000001531	1	1	1	1	1
4	714.934999996331	1	1	2	4	1
4	1071.93999999436	1	1	1	4	1
4	921.125000022585	1	1	2	8	1
4	775.304999988293	1	1	2	2	1
4	-999	-1	1	2	1	1
4	564.379999996163	1	1	1	2	2
4	557.674999989104	1	1	1	1	2
4	-999	1	1	1	7	2
4	773.970000009285	1	1	2	5	2
4	741.609999997308	-1	1	2	1	1
4	468.525000003865	1	1	2	1	2
4	874.985000002198	-1	1	2	5	1
4	594.630000006873	1	1	2	6	2
4	953.699999983655	1	1	1	3	2
4	496.689999999944	1	1	1	1	1
4	571.844999998575	1	1	2	2	1
4	454.605000006268	-1	1	2	2	1
4	540.545000025304	1	1	1	1	1
4	469.615000009071	1	1	1	6	1
4	620.510000007926	1	1	2	3	1
4	624.400000000605	1	1	1	1	1
4	684.919999999693	1	1	2	2	2
4	553.469999984372	-1	1	2	4	1
4	657.280000013998	1	1	2	1	2
4	-999	1	1	2	6	2
4	696.500000020023	1	1	2	2	2
4	803.039999998873	-1	1	2	1	2
4	729.76000001654	1	1	1	1	1
4	750.815000006696	1	1	1	1	1
4	747.320000024047	1	1	1	1	2
4	691.539999999804	1	1	2	1	1
4	935.975000000326	1	1	1	1	1
5	557.410000008531	1	1	1	8	1
5	598.910000000615	1	1	1	1	1
5	421.369999996386	1	1	1	1	2
5	653.620000026422	1	1	1	1	1
5	570.979999989504	1	1	1	1	1
5	-999	1	1	2	3	1
5	586.069999990286	1	1	1	1	1
5	-999	1	1	1	6	2
5	620.499999989988	1	1	2	3	1
5	421.434999996563	1	1	1	1	1
5	503.900000010617	-1	1	1	8	1
5	403.350000007777	1	1	2	2	1
5	498.684999998659	1	1	1	1	1
5	585.209999990184	1	1	1	9	1
5	452.929999999469	1	1	1	1	2
5	499.689999996917	-1	1	2	1	2
5	568.954999995185	-1	1	1	2	1
5	501.575000002049	1	1	1	2	1
5	422.52500000177	1	1	2	3	2
5	665.685000014491	1	1	1	1	2
5	534.740000002785	1	1	2	3	1
5	501.640000002226	1	1	1	1	2
5	516.065000003437	1	1	1	1	1
5	-999	1	1	1	12	1
5	-999	1	1	1	1	1
5	552.174999989802	1	1	2	7	1
5	-999	1	1	1	1	1
5	435.649999999441	1	1	1	1	1
5	487.909999996191	1	1	1	1	2
5	587.14499999769	1	1	2	6	1
5	702.250000002095	1	1	1	1	2
5	413.725000020349	1	1	2	4	2
5	449.554999999236	1	1	2	2	1
5	602.104999998119	1	1	1	1	1
5	-999	1	1	1	1	2
5	517.660000012256	1	1	1	5	1
5	319.19	1	1	2	2	2
5	567.715	-1	1	1	2	2
5	534.35	-1	1	1	1	1
5	616.715	1	1	1	1	1
5	832.8	1	1	1	5	1
5	-999	1	1	1	1	1
5	497.715	1	1	1	2	1
5	568.66	1	1	1	1	1
5	-999	1	1	2	4	2
5	518.87	1	1	2	3	1
5	551.93	1	1	1	4	2
5	578.955	1	1	1	2	2
5	804.735	-1	1	1	8	1
5	386.445	1	1	1	1	1
5	-999	1	1	1	1	1
5	521.65	1	1	1	1	1
5	572.74	1	1	2	4	2
5	470.18	1	1	2	3	2
5	471.78	1	1	1	1	2
5	653.315	1	1	1	1	1
5	-999	1	1	1	1	2
5	437.93	1	1	1	8	1
5	420.965	1	1	2	2	1
5	556.425	1	1	2	12	2
5	637.01	-1	1	1	4	1
5	555.005	1	1	1	1	1
5	454.375	1	1	2	2	1
5	587.275	1	1	1	5	2
5	482.565	1	1	1	1	2
5	353.46	1	1	1	3	1
5	586.875	1	1	1	1	1
5	337.07	1	1	2	3	1
5	470.985	1	1	1	1	2
5	420.66	1	1	1	3	2
5	-999	1	1	2	5	1
5	417.405	1	1	2	7	1
5	606.39	1	1	2	7	1
5	521.21	1	1	1	1	1
5	502.675	1	1	1	3	1
5	518.75	1	1	1	5	2
5	555.19	1	1	1	5	1
5	539.925	1	1	2	4	1
5	534.69	1	1	2	2	2
5	636.55	1	1	1	1	1
5	438.145	1	1	2	9	2
5	571.84	1	1	2	2	1
5	437.04	-1	1	2	2	2
5	587	1	1	1	1	1
5	835.41	1	1	1	1	2
5	354.49	-1	1	2	1	2
5	570.55	1	1	1	2	1
5	683.725	1	1	2	2	2
5	436.745	-1	1	2	1	2
5	526.56	1	1	2	2	2
5	637.445	1	1	1	1	2
5	472.3	1	1	2	2	1
5	520.295	1	1	2	4	2
5	-999	1	1	1	1	1
5	-999	1	1	1	1	1
5	686.265	1	1	2	6	1
5	-999	1	1	1	3	1
5	850.165	1	1	1	2	1
5	535.625	1	1	1	1	1
5	683.14	1	1	2	12	1
8	553.82	1	1	2	3	1
8	637.915	1	1	2	2	1
8	597.03	1	1	2	7	1
8	-999	1	1	2	3	1
8	-999	1	1	1	1	1
8	456.495	-1	1	1	2	1
8	556.225	1	1	2	1	1
8	477.875	-1	1	1	3	2
8	420.185	1	1	2	2	2
8	545.695	-1	1	1	2	1
8	595.93	1	1	2	3	2
8	575.51	-1	1	1	3	1
8	-999	1	1	1	4	2
8	486.15	1	1	2	8	2
8	534.725	1	1	2	4	1
8	-999	1	1	1	1	1
8	662.525	1	1	2	5	1
8	461.09	1	1	2	2	1
8	-999	1	1	1	2	1
8	497.075	1	1	1	1	1
8	521.68	-1	1	2	3	1
8	505.26	1	1	2	1	1
8	-999	1	1	1	6	1
8	603.575	1	1	1	1	1
8	437.07	1	1	1	1	1
8	-999	1	1	1	1	1
8	522.37	1	1	1	2	1
8	536.585	1	1	1	1	1
8	640.81	1	1	2	2	1
8	735.44	1	1	1	2	1
8	698.66	-1	1	2	1	1
8	525.865	-1	1	2	2	1
8	485.01	1	1	2	3	1
8	460.58	1	1	1	1	1
8	485.765	1	1	2	9	1
8	657.98	1	1	2	4	1
8	487.19	1	1	1	2	1
8	408.935	1	1	2	3	1
8	485.095	1	1	2	3	1
8	517.08	1	1	1	2	1
8	576.04	1	1	1	1	1
8	668.34	1	1	2	4	2
8	584.765	-1	1	1	3	1
8	543.915	1	1	1	3	1
8	514.155	1	1	1	4	1
8	-999	1	1	1	1	2
8	578.87	1	1	1	1	1
8	529.77	1	1	2	1	1
8	627.655	1	1	2	4	2
8	532.88	1	1	1	4	2
8	519.92	1	1	1	1	2
8	-999	1	1	1	1	1
8	528.685	1	1	1	3	1
8	512.605	1	1	2	2	1
8	535.84	1	1	1	1	2
8	479.74	1	1	2	2	1
8	342.565	1	1	2	2	2
8	480.315	1	1	1	2	2
8	489.375	1	1	1	1	1
8	679.16	1	1	1	1	1
8	-999	1	1	1	2	1
8	687.74	-1	1	1	2	1
8	683.565	1	1	2	2	1
8	383.61	1	1	2	3	1
8	615.465	1	1	2	2	1
8	609.945	1	1	1	1	2
8	476.07	1	1	1	7	2
8	-999	1	1	1	4	2
8	-999	1	1	1	1	1
8	545.79	1	1	2	2	1
8	563	1	1	1	3	1
8	563.4	1	1	1	1	2
8	511.95	1	1	1	2	2
8	430.29	1	1	1	1	2
8	443.86	1	1	1	2	1
8	484.775	1	1	1	4	2
8	697.085	1	1	1	1	1
8	-999	1	1	2	5	2
8	561.54	1	1	1	3	1
8	495.15	1	1	2	2	1
8	-999	1	1	1	5	2
8	559.125	1	1	1	1	2
8	576.395	1	1	1	1	1
8	515.275	1	1	2	2	1
8	561.715	1	1	1	1	1
8	530.61	1	1	1	1	1
8	480.06	1	1	1	1	1
8	536.345	-1	1	1	1	1
8	534.14	1	1	1	1	1
8	595.395	1	1	1	1	1
8	553.705	1	1	1	1	2
8	594.33	1	1	2	4	1
8	570.225	1	1	1	1	1
8	458.755	1	1	1	4	2
8	485.14	1	1	2	3	2
8	582.165	1	1	1	5	2
8	592.58	1	1	2	3	1
8	552.46	1	1	1	1	1
8	420.505	1	1	1	1	1
8	373.47	1	1	1	1	2
11	-999	1	1	2	3	1
11	581.4	1	1	1	8	1
11	629.9	1	1	2	4	1
11	566.5	1	1	2	2	2
11	624.2	1	1	1	1	1
11	546.8	1	1	2	4	2
11	502.6	1	1	1	1	2
11	449.4	1	1	2	4	2
11	500.2	-1	1	1	2	2
11	452.2	1	1	1	1	1
11	707.5	1	1	1	2	1
11	550.7	1	1	2	5	1
11	594.9	1	1	2	3	1
11	749.9	1	1	1	7	2
11	416.8	1	1	1	1	1
11	452.1	1	1	1	1	1
11	503.1	1	1	2	5	1
11	-999	1	1	1	3	1
11	560.5	1	1	2	4	1
11	570.3	1	1	1	1	1
11	488.3	1	1	2	1	1
11	367	1	1	2	2	1
11	463.9	1	1	1	1	1
11	432.6	1	1	1	1	1
11	432.6	1	1	2	2	1
11	605.6	1	1	2	3	1
11	666.3	1	1	1	1	1
11	650.1	1	1	2	5	1
11	688	1	1	1	1	1
11	554.6	1	1	1	3	2
11	584.1	1	1	1	1	1
11	540	-1	1	2	1	1
11	510.4	1	1	2	1	1
11	514.2	-1	1	1	2	1
11	545.6	1	1	2	1	2
11	749.7	1	1	2	2	2
11	510.5	1	1	2	3	1
11	482.6	1	1	2	4	1
11	498.5	1	1	1	1	2
11	532.4	1	1	2	3	1
11	657.3	1	1	2	2	1
11	433.4	1	1	2	4	1
11	448.2	1	1	1	1	1
11	349.1	1	1	2	5	2
11	-999	1	1	2	3	2
11	495.5	-1	1	2	1	1
11	579.1	1	1	1	4	2
11	610.4	-1	1	2	1	1
11	516	1	1	1	5	1
11	566.7	1	1	2	4	2
11	595.9	1	1	1	1	1
11	478.8	1	1	2	2	1
11	747.5	1	1	1	1	2
11	567.3	1	1	1	1	1
11	645.1	1	1	2	4	1
11	494.4	1	1	2	7	1
11	714.3	1	1	1	1	1
11	485.2	1	1	2	1	1
11	530.8	1	1	1	1	1
11	446	1	1	2	2	1
11	439.5	-1	1	2	1	1
11	397.1	1	1	2	2	2
11	336.5	1	1	2	7	1
11	421.3	1	1	2	2	2
11	503.3	-1	1	1	1	1
11	442.7	1	1	2	1	2
11	430.8	1	1	2	5	2
11	-999	1	1	1	1	1
11	501.5	1	1	2	5	2
11	508.7	-1	1	1	2	1
11	682.9	1	1	1	1	1
11	540.1	1	1	2	8	1
11	643.7	1	1	1	1	2
11	493.9	1	1	2	2	1
11	678.6	1	1	2	4	1
11	478.1	1	1	1	1	1
11	471.8	1	1	2	5	1
11	476.1	1	1	2	2	1
11	512.1	1	1	1	1	1
11	-999	1	1	1	1	1
11	488.4	1	1	2	5	1
11	677.6	1	1	1	3	1
11	641.9	1	1	2	2	1
11	591.4	1	1	2	8	2
11	525	-1	1	2	1	1
11	793.4	1	1	2	2	1
11	578.7	1	1	2	5	2
11	428.9	1	1	2	3	1
11	417.3	1	1	2	2	2
11	631.5	1	1	2	2	1
11	624.5	1	1	1	5	1
11	-999	-1	1	1	2	1
11	573.6	1	1	2	2	1
11	543.4	1	1	2	1	1
11	693.4	1	1	2	2	1
11	-999	1	1	1	1	2
11	-999	1	1	1	1	1
11	752.3	1	1	2	4	1
11	604.1	1	1	2	2	1
11	505.7	1	1	1	3	2
13	735.3	1	1	2	2	1
13	847.9	1	1	1	1	2
13	-999	1	1	2	6	1
13	812	1	1	2	2	2
13	-999	1	1	1	1	2
13	601.9	1	1	1	2	2
13	637.7	1	1	2	8	1
13	624.3	1	1	2	6	1
13	756.3	-1	1	2	2	2
13	1163.5	1	1	1	1	1
13	666.6	-1	1	1	2	1
13	557.5	1	1	2	5	1
13	689.6	1	1	2	5	2
13	914	1	1	1	1	1
13	700.1	1	1	2	4	2
13	561.9	1	1	1	1	1
13	1105.4	1	1	2	1	1
13	749.7	1	1	2	2	2
13	1046.5	1	1	2	2	1
13	691.5	1	1	2	2	1
13	840.2	1	1	1	1	1
13	1110.2	1	1	2	8	1
13	523.6	1	1	1	1	1
13	652.3	1	1	1	1	1
13	655.2	-1	1	2	1	1
13	872.6	1	1	2	3	1
13	1008.7	1	1	2	2	1
13	1048.3	1	1	1	1	2
13	1009.7	1	1	2	4	2
13	1047.8	1	1	1	4	1
13	473.9	1	1	1	1	2
13	1086.9	-1	1	2	4	1
13	812.3	1	1	2	13	1
13	-999	1	1	2	10	1
13	-999	1	1	2	2	1
13	496.2	1	1	1	1	1
13	670.9	1	1	2	6	1
13	575.9	1	1	1	3	1
13	703.9	1	1	1	1	1
13	620.2	-1	1	2	1	2
13	683.5	1	1	2	5	2
13	612.1	1	1	1	1	1
13	541.4	1	1	2	2	1
13	510.5	1	1	1	1	2
13	447.4	1	1	2	3	1
13	596.1	1	1	2	5	2
13	508.2	-1	1	2	1	1
13	538.5	1	1	1	3	1
13	654	1	1	2	5	1
13	680.8	1	1	1	1	1
13	557.9	1	1	1	3	1
13	433.1	1	1	1	2	1
13	776.1	1	1	2	5	2
13	656.5	1	1	2	2	2
13	565.2	1	1	1	5	1
13	962.7	1	1	1	1	1
13	613.4	1	1	1	1	1
13	513.3	-1	1	1	10	2
13	704.2	1	1	1	4	2
13	765.4	1	1	1	1	1
13	574.9	1	1	2	7	1
13	-999	1	1	1	1	1
13	759.7	1	1	2	2	1
13	838.7	1	1	1	1	1
13	1081.2	-1	1	2	1	2
13	486.2	1	1	2	2	1
13	747.4	1	1	2	2	2
13	836	1	1	2	1	1
13	520.2	1	1	1	1	2
13	461.3	1	1	1	1	1
13	630.5	1	1	1	1	1
13	560.6	1	1	2	3	1
13	771.2	-1	1	1	1	1
13	577.2	1	1	2	1	2
13	606	1	1	1	1	1
13	646.9	1	1	2	2	1
13	634.5	1	1	1	1	1
13	-999	1	1	2	8	1
13	729.5	1	1	1	10	1
13	554.7	1	1	1	1	1
13	738.8	1	1	1	1	2
13	720	1	1	2	2	1
13	686.4	1	1	1	3	1
13	508.6	1	1	1	1	2
13	460.7	-1	1	1	7	2
13	484.3	1	1	1	1	1
13	588.8	1	1	1	4	2
13	489.3	1	1	1	1	1
13	880.6	1	1	1	1	1
13	498.6	1	1	2	8	2
13	814.6	1	1	2	6	1
13	697.5	1	1	1	1	2
13	547	1	1	1	2	1
13	617.1	1	1	2	6	1
13	706.3	1	1	1	1	2
13	614.2	1	1	2	3	2
13	453.4	1	1	1	1	1
13	1147.4	1	1	1	1	1
13	424.3	1	1	1	4	1
13	446	1	1	1	1	2
14	600.6	1	1	2	3	1
14	550.785	1	1	2	6	1
